id,name,name_norm,label,match_source,district,address,typecode,type,tag,lng,lat
B0LKZZESXP,郴湘人家(新塘店),郴湘人家,non_chicken,,增城区,民营西二横3号,050108,餐饮服务;中餐厅;湖南菜(湘菜),香辣小龙虾,113.621072,23.147633
B0LAACMOPB,鱼当道(壹城店),鱼当道,non_chicken,,增城区,宁西街道新耀南路10号A117商铺,050118,餐饮服务;中餐厅;特色/地方风味餐厅,,113.617447,23.160418
B0L1ZALNIJ,好利来(新塘永旺梦乐城店),好利来,non_chicken,,增城区,宁西街道创新大道15号永旺梦乐城1楼1049,050800,餐饮服务;糕饼店;糕饼店,"芋泥,生日蛋糕",113.619587,23.161959
B0FFM3CSUA,隆江猪脚饭原味汤粉王,隆江猪脚饭原味汤粉王,traditional,推荐菜,增城区,顺欣广场东北门旁,050100,餐饮服务;中餐厅;中餐厅,"烧腊,牛肉丸,早茶,烧鸭,猪脚,白切鸡,猪肉,猪脚饭,猪蹄",113.619925,23.149036
B0LD973W95,遇见小面(新塘永旺店),遇见小面,modern,推荐菜,增城区,宁西街创新大道15号永旺梦乐城新塘店F1层,050000,餐饮服务;餐饮相关场所;餐饮相关,"酸菜卤肉面,老麻抄手,爆浆豆腐串(2串),琥珀冰粉,阳光番茄牛肉面,脆皮半只鸡麻辣小面,内蒙古羔羊羊肉串(3串),酥脆鸡排(1块),川味酸菜牛肉面,酸菜卤肉饭,酥掉渣芝麻烧饼(1个),金碗酸辣粉,脆皮半只鸡阳光番茄汤面,葱酥骨汤抄手,白玉厚椰乳,秘制脆皮半只鸡,销魂擂椒卤肉面,酸辣粉",113.619478,23.162163
B0KKUS7SAJ,食代小巷·湖南米粉特色小吃(永荟店),食代小巷·湖南米粉特色小吃,non_chicken,,增城区,永荟广场B3栋114铺,050000,餐饮服务;餐饮相关场所;餐饮相关,"特色小吃,单人餐,双人餐",113.617972,23.161998
B0K3HL5T8O,焗姥爷(广州新塘永旺店),焗姥爷,non_chicken,,增城区,创新大道15号永旺梦乐城新塘店F1层,050100,餐饮服务;中餐厅;中餐厅,,113.619781,23.16104
B0K33YQS75,达美乐比萨(广州新塘永旺梦乐城店),达美乐比萨,other_chicken,推荐菜,增城区,宁西街道创新大道永旺梦乐城一楼1103铺(肯德基对面),050300,餐饮服务;快餐厅;快餐厅,"黑松露风味菌菇鸡肉比萨,苏丹王榴莲多多给荔比萨,嫩滋肋眼牛排,芝士焗烤嫩汁三文鱼,金尊猫山王榴莲多多比萨,照烧风味牛肉土豆比萨,意大利雪球芝士多肉多芝比萨,新加坡砂煲风味腊肠鸡肉比萨,呼伦贝尔羔羊排,香甜双虾菠萝比萨,英式惠灵顿菲力牛排比萨,可可熔岩芝士流心卷边,马德里风情牛腩大虾比萨,托斯卡纳风情芝浓三文鱼比萨,冬日暖饮,火山饼底,西西里风情尊牛多多笋鲜比萨,可可火山饼底,苏丹王榴莲红毛丹比萨,美式豪情牛肉培根菠萝比萨,双人餐",113.619892,23.163039
B0I2BC10IX,又卷烧饼(新塘永旺梦乐成店),又卷烧饼,non_chicken,,增城区,宁西街道创新大道永旺梦乐城一楼1103铺(肯德基对面),050300,餐饮服务;快餐厅;快餐厅,"经典猪肉掉渣烧饼,双人餐",113.61983,23.163093
B0FFFGZRQE,沙县小吃(新光路),沙县小吃,non_chicken,,增城区,园南路16号,050118,餐饮服务;中餐厅;特色/地方风味餐厅,,113.624582,23.160065
B0IAXAZC1G,尊宝比萨(金地香山湖店),尊宝比萨,modern,推荐菜,增城区,永宁街金萃大街4号1层114+105铺,050300,餐饮服务;快餐厅;快餐厅,"经典苏丹王榴莲,奥尔良烤鸡,经典苏丹王榴莲比萨,超级豪华比萨,金沙咸蛋黄培根比萨,精选比萨2件奥尔良+榴莲,意大利肉酱面,金沙咸蛋黄,比萨,意面",113.61952,23.162274
B0MBXUZ2MQ,土鸡庄,土鸡庄,traditional,招牌,黄埔区,永和街道贤江沙珠东街7号101铺,050100,餐饮服务;中餐厅;中餐厅,土鸡,113.533825,23.20659
B0JA15OXT9,铁锅年代·地锅鸡(珠江嘉园店),铁锅年代·地锅鸡,modern,招牌,黄埔区,永和开发区来安四街142号,050100,餐饮服务;中餐厅;中餐厅,地锅鸡,113.553869,23.200346
B0JRMMOH3V,鲍妈·原汤鲍鱼鸡(永和店),鲍妈·原汤鲍鱼鸡,other_chicken,招牌,黄埔区,摇田河大街75号101房,050100,餐饮服务;中餐厅;中餐厅,"双人餐,鸡肉,马拉糕",113.554786,23.198479
B0KAZRK86Z,化州甜品汉堡炸鸡,化州甜品汉堡炸鸡,modern,招牌,黄埔区,贤江来新街与来安北路交叉口西南20米,050300,餐饮服务;快餐厅;快餐厅,汉堡炸鸡,113.544427,23.206403
B0L3UDH9L4,华莱士·全鸡汉堡(黄埔新庄二路店),华莱士·全鸡汉堡,modern,招牌,黄埔区,永顺大道中1正东方向5米,050300,餐饮服务;快餐厅;快餐厅,"单人餐,双人餐,下午茶,炸鸡,宵夜,汉堡",113.520725,23.221723
B0HBFH0PXO,华莱士·全鸡汉堡(黄埔布岭新村),华莱士·全鸡汉堡,modern,招牌,黄埔区,布林新村六项十号,050100,餐饮服务;中餐厅;中餐厅,"下午茶,单人餐,双人餐,汉堡,炸鸡,宵夜",113.55038,23.210705
B0K3HOABFM,老广炭炉鸡煲(甘竹店),老广炭炉鸡煲,other_chicken,招牌,黄埔区,新安路15号,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.554632,23.201133
B0JR9AFITD,鑫荔悦小厨(龙湖·揽境花园店),鑫荔悦小厨,non_chicken,,黄埔区,长岭街道永顺大道龙湖揽境铂金岛北街S4号308铺,050100,餐饮服务;中餐厅;中餐厅,"单人餐,双人餐,香煎腊味萝卜糕,紫金酱蒸凤爪,鑫荔悦虾饺皇",113.516087,23.216586
B0LRNGL1NS,煌潮烧腊·世家,煌潮烧腊·世家,traditional,推荐菜,黄埔区,永和街道新安路157号101铺,050103,餐饮服务;中餐厅;广东菜(粤菜),"咸蛋,豉汁蒸大头鱼腩饭,烧鸭肶饭,蒜蓉辣椒酱,白切姜茸,白切鸡饭,烧鸭拼烧肉饭,盐焗鸡饭,手撕鸡饭,烧鸭拼卤味饭,酸梅酱,深井烧鹅饭,香菇蒸大扇鸡饭,特辣王辣椒酱,猪脚粉面,烧鸭拼白切鸡饭,隆江猪脚饭,烧鸭拼叉烧饭,烧鸭饭,烧鸭拼扣肉饭,烧鸭拼猪脚饭,烧鸭拼豉油鸡饭,烧腊",113.555036,23.202507
B0J0ZZDR3D,塔斯汀中国汉堡(广州市黄埔克拉广场店),塔斯汀中国汉堡,non_chicken,,黄埔区,永和街道新安路110号124铺,050300,餐饮服务;快餐厅;快餐厅,中国汉堡,113.555269,23.200161
B0K019HL07,解忧婆婆·不裹面炸鸡(广州总店),解忧婆婆·不裹面炸鸡,modern,招牌,黄埔区,永和街道新安路45号102房,050000,餐饮服务;餐饮相关场所;餐饮相关,"炸鸡,单人餐",113.553676,23.198669
B0KAALCOI0,鑫荔悦鹅庄(龙湖·揽境花园店),鑫荔悦鹅庄,non_chicken,,黄埔区,龙湖·揽境花园,050100,餐饮服务;中餐厅;中餐厅,"单人餐,双人餐",113.51667,23.216321
B0IUPDSZAC,华莱士·全鸡汉堡(珠江嘉园店),华莱士·全鸡汉堡,other_chicken,招牌,黄埔区,珠江嘉园北门东70米,050300,餐饮服务;快餐厅;快餐厅,,113.553074,23.200606
B0H0MHJ8R2,和兴酒家·地道粤菜·手工点心,和兴酒家·地道粤菜·手工点心,traditional,推荐菜,黄埔区,永和大道珠江嘉园GJ-1栋46号,050100,餐饮服务;中餐厅;中餐厅,"招牌白切东山羊,生焖洋鸭煲,伊比利火腿蒸百合,香辣虾,和兴特色炒饭,和兴白切鸡,农家红烧肉,特色红焖山猪肉,意大利香醋猪小排,泰式咖喱蟹,砂锅生啫鱼头煲,泡椒老坛酸菜鱼,泰式罗氏虾刺身,金汤杂粮烩鲜鲍,鸡松茸蒸土猪肉饼,风生水起捞三文鱼,和兴烧鹅皇,蜜汁叉烧,酥炸脆皖翅,农家头采蒸鲜鲍片,鸡汤四宝蔬,菌香黑椒牛肉饼,和兴秘制叉烧,烧汁澳洲雪花牛肋排,香酥凤中宝,黑松露鲍鱼焖鸡,和兴佛跳墙,原味水晶鸡,香麻水煮黄牛肉,拍姜腊味蒸金仓鱼,金汤海皇全家福,金蒜焗波斯顿龙虾,鲍汁养生黑豆腐,和兴烧鹅皇,蜜汁叉烧包,和兴虾饺皇,樱花虾云吞面,蜜汁叉烧,和兴白切鸡,广式豉油鸡,酱皇蒸凤爪,佛跳墙,羊肉,肠粉,三文鱼,烧鹅,特色菜,生蚝,白切鸡,自助餐,点心,烧腊,鸡汤",113.549934,23.200224
B0LDT185S0,煲多多重庆鸡公煲,煲多多重庆鸡公煲,modern,招牌,黄埔区,甘竹村竹福二街8号,050100,餐饮服务;中餐厅;中餐厅,,113.555772,23.200469
B0LBOL5WK7,塔斯汀中国汉堡(广州市黄埔新庄二路店),塔斯汀中国汉堡,non_chicken,,黄埔区,永顺大道中1号万科里享家水韵雅庭,050000,餐饮服务;餐饮相关场所;餐饮相关,中国汉堡,113.560676,23.19417
B0LGYU62O7,正新鸡排(永和街店),正新鸡排,modern,招牌,黄埔区,新庄小东路旧合作楼一号,050118,餐饮服务;中餐厅;特色/地方风味餐厅,单人餐,113.559798,23.193326
B0G2M1YO28,虾王·龙虾馆烤鱼烧烤猪肚鸡砂锅粥,虾王·龙虾馆烤鱼烧烤猪肚鸡砂锅粥,traditional,招牌,黄埔区,永和街小东二横三街1号,050100,餐饮服务;中餐厅;中餐厅,"柴火鸡,小龙虾,烤鱼烧烤,龙虾",113.561095,23.193367
B0L2MUZ9MY,茂名七迳扇鸡皇(香雪总店),茂名七迳扇鸡皇,other_chicken,招牌,黄埔区,萝塱路自编9号(香雪地铁站出入口步行380米),050100,餐饮服务;中餐厅;中餐厅,单人餐,113.497093,23.177949
B0JGGZQ90X,三更记猪肚鸡椰子鸡(香雪店),三更记猪肚鸡椰子鸡,traditional,招牌,黄埔区,锐丰中心二街2号6栋106,050100,餐饮服务;中餐厅;中餐厅,"双人餐,煲仔饭,药膳胡椒猪肚鸡,腊味瓦煲饭",113.496605,23.176287
B0GKA6WQZV,庄园烧鸡(永和店),庄园烧鸡,other_chicken,招牌,黄埔区,永和街竹福三街9号101房,050000,餐饮服务;餐饮相关场所;餐饮相关,烧鸡,113.555847,23.200617
B0J0YKOFUY,椰皇鸡汤(萝岗大街43号),椰皇鸡汤,other_chicken,招牌,黄埔区,萝岗大街43号,050100,餐饮服务;中餐厅;中餐厅,,113.502157,23.17664
B0MG77IBW8,荔园窑鸡(永和店),荔园窑鸡,other_chicken,招牌,黄埔区,新庄小东新村二横一街46号,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.559192,23.194092
B0MGMCA57N,广式手撕鸡,广式手撕鸡,traditional,招牌,黄埔区,永和街道甘中博兴街2号102房,050300,餐饮服务;快餐厅;快餐厅,,113.552328,23.201215
B0FFK9FBUO,膳子重庆鸡公煲(香雪锐丰广场店),膳子重庆鸡公煲,modern,招牌,黄埔区,锐丰中心9栋139(香雪地铁站E口步行140米),050117,餐饮服务;中餐厅;火锅店,"牛蛙,鸡肉",113.497245,23.176321
B0HAO5IWWW,鱼当道·铁锅炖·烤鱼·烤蛙(黄埔永和店),鱼当道·铁锅炖·烤鱼·烤蛙,non_chicken,,黄埔区,新安路与长寿东街交叉口北80米,050118,餐饮服务;中餐厅;特色/地方风味餐厅,"沸腾蛙,酸菜鱼,霸王酱烤鱼,铁锅牛蛙,干锅蛙,烤鱼,铁锅炖",113.554671,23.201215
B0K0XHNYYI,广味碳炉鸡煲(香雪店),广味碳炉鸡煲,other_chicken,招牌,黄埔区,萝岗街荔红路8号之二103号C02房,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.49774,23.175557
B0LRMAXE3L,品味窑鸡.烧鸡,品味窑鸡.烧鸡,other_chicken,招牌,黄埔区,新庄新元街一巷,050000,餐饮服务;餐饮相关场所;餐饮相关,"窑鸡,烧鸡",113.561243,23.196914
B0K2D62QFP,塔斯汀中国汉堡(广州市黄埔香雪地铁站店),塔斯汀中国汉堡,non_chicken,,黄埔区,萝岗街福成社区锐丰大街2号锐丰9栋126房,050300,餐饮服务;快餐厅;快餐厅,中国汉堡,113.497121,23.175665
B0K35K6HQG,碳炉回味烧鸡(永和分店),碳炉回味烧鸡,other_chicken,招牌,黄埔区,桑田四路6号,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.560923,23.189848
B0M6ARZQYP,盛新炭炉鸡煲(锐丰广场店),盛新炭炉鸡煲,other_chicken,招牌,黄埔区,锐丰广场6栋129号(香雪地铁站出入口步行100米),050100,餐饮服务;中餐厅;中餐厅,,113.496953,23.176448
B0H0MCLO1W,荔枝园窑鸡(萝岗店),荔枝园窑鸡,other_chicken,招牌,黄埔区,荔红路荔北东一街47号,050100,餐饮服务;中餐厅;中餐厅,窑鸡,113.50229,23.17861
B0LKSRJZMD,谭傻儿肥肠鸡酸菜鱼,谭傻儿肥肠鸡酸菜鱼,other_chicken,招牌,黄埔区,桑田四路5-22号(永和辅警大队旁),050100,餐饮服务;中餐厅;中餐厅,"重庆肥肠鸡,酸菜鱼",113.562897,23.188715
B0I2AAMPXV,农家柴火鸡,农家柴火鸡,modern,招牌,黄埔区,新庄小东新村二街1号,050100,餐饮服务;中餐厅;中餐厅,农家柴火鸡,113.56109,23.193163
B0FFISGSAZ,华莱士·全鸡汉堡(新庄二店),华莱士·全鸡汉堡,other_chicken,招牌,黄埔区,新庄二路2号新庄,050300,餐饮服务;快餐厅;快餐厅,,113.561153,23.194076
B0HBTH36GD,荔园窑鸡(永和店),荔园窑鸡,other_chicken,招牌,黄埔区,小东新村一街46号102铺,050000,餐饮服务;餐饮相关场所;餐饮相关,窑鸡,113.559189,23.194047
B0L2S96SM0,强记烧腊(脆皮烧鸡烧排骨边),强记烧腊,non_chicken,,黄埔区,德盛街三巷自编1号,050100,餐饮服务;中餐厅;中餐厅,烧腊,113.557059,23.189033
B0K6SR1DOM,粤小巷炭炉鸡煲(锐丰广场店),粤小巷炭炉鸡煲,traditional,招牌,黄埔区,萝岗街道福成社区锐丰二街2号锐丰中心6栋129房,050100,餐饮服务;中餐厅;中餐厅,"果园鸡,文昌鸡,炸支竹,花生米,清远鸡,大排档,牛肉,鸡肉",113.496853,23.176426
B0H1O9VK86,黄焖鸡米饭,黄焖鸡米饭,modern,招牌,黄埔区,横坑新村东头街与德盛街十一巷交叉口北20米,050102,餐饮服务;中餐厅;四川菜(川菜),黄焖鸡米饭,113.557537,23.190539
B0LA9HS4ZT,厚兴黄锦瑜记手撕鸡店,厚兴黄锦瑜记手撕鸡店,traditional,招牌,黄埔区,荔红路27号市场内一层H30号档铺华实惠百货菜市场入口左侧,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.500948,23.17737
B0G134YFL4,九爷鸡(萝岗市场店),九爷鸡,other_chicken,招牌,黄埔区,下中路萝岗市场,050300,餐饮服务;快餐厅;快餐厅,,113.501132,23.177114
B0FFG8YL2N,凯威海鲜酒家,凯威海鲜酒家,traditional,推荐菜,黄埔区,花轮一路2号永和金融大楼2层,050119|050101,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;综合酒楼,"海鲜盛宴,白切鸡,大排档,豆腐,鸡肉,白切鸡",113.556995,23.198053
B0G37M9ACE,周黑鸭(广州香雪地铁站店),周黑鸭,non_chicken,,黄埔区,广州地铁六号线二期香雪站XX-6-1S,050000,餐饮服务;餐饮相关场所;餐饮相关,虎皮凤爪,113.49686,23.175674
B0LR1LUVZ5,窑鸡王(黄埔永和店),窑鸡王,other_chicken,招牌,黄埔区,永和街道布岭路29号124房,050000,餐饮服务;餐饮相关场所;餐饮相关,双人餐,113.561422,23.199482
B0MBKDQDRF,上好饭9.9排骨饭(永和开发区店),上好饭9.9排骨饭,non_chicken,,黄埔区,新庄社区,050100,餐饮服务;中餐厅;中餐厅,"双人餐,单人餐",113.553494,23.197033
B0HUACDRJ3,华莱士·全鸡汉堡(萝岗香雪店),华莱士·全鸡汉堡,other_chicken,招牌,黄埔区,荔红路47号103号(香雪牌坊进来200米),050300,餐饮服务;快餐厅;快餐厅,"双人餐,单人餐",113.498986,23.177032
B0HB2AWLZW,柴火鸡(桑田四路店),柴火鸡,modern,招牌,黄埔区,桑田四路与桑田二路交叉口东南100米,050100,餐饮服务;中餐厅;中餐厅,柴火鸡,113.56241,23.188974
B0LG2MKSLE,梅姐窑鸡,梅姐窑鸡,other_chicken,招牌,黄埔区,新安路与长寿东街交叉口东80米,050100,餐饮服务;中餐厅;中餐厅,窑鸡,113.555486,23.200621
B0LK057HTT,桃源荔枝木烧鸡,桃源荔枝木烧鸡,other_chicken,招牌,黄埔区,萝岗街道荔北西三街三号101,050100,餐饮服务;中餐厅;中餐厅,,113.499363,23.178267
B0LUAMOFP7,锅闯闯柴火鸡,锅闯闯柴火鸡,modern,招牌,黄埔区,彩文路202号,050100,餐饮服务;中餐厅;中餐厅,柴火鸡,113.499756,23.173173
B0KBFRW6CX,虎头炸·潮汕南乳炸鸡(锐丰中心店),虎头炸·潮汕南乳炸鸡,modern,招牌,黄埔区,萝岗街道锐丰中心L5-104铺虎头炸,050300,餐饮服务;快餐厅;快餐厅,炸鸡,113.495817,23.176328
B0G3S9WYC5,泰王烧鸡(飞晟店),泰王烧鸡,other_chicken,招牌,黄埔区,萝岗街新福港社区彩文路166号飞晟广场1号楼3梯104房,050300,餐饮服务;快餐厅;快餐厅,,113.498309,23.173231
B0G1K51HS9,窑鸡王(香雪店),窑鸡王,traditional,招牌,黄埔区,萝岗街萝岗社区塘头路萝塘六巷28号102,050300,餐饮服务;快餐厅;快餐厅,"盐焗三宝,盐焗鸡爪,招牌窑鸡（整只）,招牌窑鸡,腊味饭,卤香鸭脖,盐焗鸡心,卤香藕片,卤香三结义,卤香鸭肠,卤香鹌鹑蛋,双人餐",113.498,23.179245
B0FFIOB1ZJ,鑫尚石锅鱼猪肚鸡,鑫尚石锅鱼猪肚鸡,traditional,招牌,黄埔区,新庄小东社二横三街与新业路交叉口西北60米,050000,餐饮服务;餐饮相关场所;餐饮相关,"猪肚鸡,石锅鱼",113.560987,23.193405
B0LRH79VVS,鸡柳大人(锐丰广场店),鸡柳大人,modern,招牌,黄埔区,萝岗街道萝岗街福成社区锐丰大街2号锐丰中心9栋101埔,050300,餐饮服务;快餐厅;快餐厅,"鸡柳,年糕,薯条",113.497567,23.176757
B0M6SO3ZWI,春秀化州香油鸡快餐店,春秀化州香油鸡快餐店,traditional,招牌,黄埔区,下中路与香雪大道交叉口北260米,050300,餐饮服务;快餐厅;快餐厅,,113.500215,23.181784
B0GRDSGZB2,华莱士·全鸡汉堡(金色梦想店),华莱士·全鸡汉堡,other_chicken,招牌,黄埔区,云埔街金梦环街108号,050300,餐饮服务;快餐厅;快餐厅,薯条,113.524199,23.165261
B0KK17UERM,锅闯闯柴火鸡(香雪牌坊店),锅闯闯柴火鸡,modern,招牌,黄埔区,萝岗街道荔红二路锐丰中心9栋1层106号(近香雪牌坊),050100,餐饮服务;中餐厅;中餐厅,柴火鸡,113.497404,23.176291
B0KADYN9P3,飘香五指鸡(香雪店),飘香五指鸡,other_chicken,招牌,黄埔区,萝岗街萝塱路27号(香雪地铁站出入口步行250米),050100,餐饮服务;中餐厅;中餐厅,,113.497596,23.177317
B0HAFUUED2,农家柴火鸡(中心城店),农家柴火鸡,modern,招牌,黄埔区,香雪大道塘头新意街2号(百朵红幸福楼楼下),050000,餐饮服务;餐饮相关场所;餐饮相关,"农家柴火鸡,玉米饼",113.496249,23.179359
B0JUYHUFPQ,华辉拉肠(香雪店),华辉拉肠,non_chicken,,黄埔区,荔红二路5号(香雪地铁站E口步行60米),050000,餐饮服务;餐饮相关场所;餐饮相关,单人餐,113.497043,23.175627
B0M6XHQDK3,食谈炸鸡(萝岗店),食谈炸鸡,modern,招牌,黄埔区,荔红路16号锐丰广场(香雪地铁站出入口步行110米),050300,餐饮服务;快餐厅;快餐厅,炸鸡,113.496481,23.176102
B0LR3ABKLQ,潮鲜炭炉鸡煲,潮鲜炭炉鸡煲,other_chicken,招牌,黄埔区,萝岗街荔红社区荔红路8号之二103房C02,050100,餐饮服务;中餐厅;中餐厅,,113.501084,23.177726
B0L2PZQ3LM,潮鲜炭炉鸡煲(黄埔香雪店),潮鲜炭炉鸡煲,other_chicken,招牌,黄埔区,荔红二路与开创大道交叉口东北80米,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.497733,23.175561
B0LALRLJZ9,狮头牌卤味研究所(科晟广场店),狮头牌卤味研究所,non_chicken,,黄埔区,萝岗街荔红社区荔红一路8号1栋111,050300,餐饮服务;快餐厅;快餐厅,单人餐,113.499598,23.170999
B0FFLGMAH3,东哥炸鸡炸串(香雪店),东哥炸鸡炸串,modern,招牌,黄埔区,萝岗大街2号103房,050000,餐饮服务;餐饮相关场所;餐饮相关,"鸡肉,炸串",113.501205,23.176464
B0J29BSNQX,潮赞炸鸡翅豆浆普宁肠粉,潮赞炸鸡翅豆浆普宁肠粉,modern,招牌,黄埔区,三级地街84号101房,050100,餐饮服务;中餐厅;中餐厅,炸鸡翅,113.501071,23.175806
B0HA6Z7FVG,乐淘猪肚鸡·团体餐,乐淘猪肚鸡·团体餐,traditional,招牌,黄埔区,三级地街与荔红一路交叉口东北160米,050100,餐饮服务;中餐厅;中餐厅,猪肚鸡,113.500997,23.174676
B0M6DX8U5T,炉鼎鸡·烤鸡烤鸭烤肉(黄浦店),炉鼎鸡·烤鸡烤鸭烤肉,modern,招牌,黄埔区,政园路与萝岗大街交叉口东南220米,050200,餐饮服务;外国餐厅;外国餐厅,"烤鸡,可乐,烤肉,生菜,烤鸭",113.505685,23.175153
B0LKO5G2PB,上好饭9.9排骨饭(萝岗香雪店),上好饭9.9排骨饭,other_chicken,推荐菜,黄埔区,荔红路81号,050100,餐饮服务;中餐厅;中餐厅,"湘辣剁椒排骨饭,奥尔良小鸡腿,招牌豉汁排骨饭,腊肠排骨饭,霸王花龙骨汤,窝蛋瘦肉饭,蒸水蛋,虫草花老鸡汤,单人餐,双人餐",113.500578,23.177945
B0L1SAP1Z5,绝味炸鸡,绝味炸鸡,modern,招牌,黄埔区,童真双语幼儿园东南门旁,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.49717,23.179334
B0FFL0SOXJ,大可鱼·酸菜鱼(锐丰中心店),大可鱼·酸菜鱼,non_chicken,,黄埔区,萝岗街新福港社区锐丰大街2号9栋140号,050102,餐饮服务;中餐厅;四川菜(川菜),酸菜鱼,113.496916,23.175996
B0M69DBKX1,脆皮手撕鸡,脆皮手撕鸡,traditional,招牌,黄埔区,荔红路与下中路交叉口东160米,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.502473,23.177642
B0LKVC4T44,飘香五指鸡(萝岗店),飘香五指鸡,other_chicken,招牌,黄埔区,荔红路与下中路交叉口东140米,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.502272,23.177592
B0LK49XBF8,江南洞·新中式炸鸡(萝岗店),江南洞·新中式炸鸡,modern,招牌,黄埔区,下中路与荔北西一街交叉口西北20米,050300,餐饮服务;快餐厅;快餐厅,中式炸鸡,113.500717,23.178337
B0L6ZMLYWM,文记椰子生蚝鸡火锅,文记椰子生蚝鸡火锅,other_chicken,招牌,黄埔区,香雪大道与塘头路交叉口东北80米,050117,餐饮服务;中餐厅;火锅店,,113.497351,23.179114
B0H1RXE6ZU,黄焖鸡米饭,黄焖鸡米饭,modern,招牌,黄埔区,荔红路与孟田东路交叉口北300米,050300,餐饮服务;快餐厅;快餐厅,黄焖鸡米饭,113.505595,23.181463
B0MBNXUMY2,雪香大排档,雪香大排档,non_chicken,,黄埔区,萝岗街萝岗社区萝岗公路街145号106房,050000,餐饮服务;餐饮相关场所;餐饮相关,"猪油渣炒菜心,花菜炒鲜鱿,上汤桑叶,铁板生肠,铁板牛仔骨,砂锅鱼头煲,咸鱼茄瓜煲,韭菜炒蚬肉,蒜蓉蒸丝瓜,特色黄鳝饭,豉汁蒸大鱼头,大排档,双人餐",113.504162,23.177332
B0H63S8HXX,麦当劳(万科山景城店),麦当劳,other_chicken,推荐菜,黄埔区,长岭街道景中路瞰山大街11号101,050302,餐饮服务;快餐厅;麦当劳,"巨无霸汉堡,安格斯系列,麦辣鸡腿堡,板烧美味三件套,大脆鸡扒麦满分组合,人气美味尽享套餐,原味板烧鸡腿麦满分组合,麦当劳超值嗨餐,（2-3人餐）,家有金桶（汉堡版）,麦辣美味三件套,可乐鸡翅,家有金桶（脆鸡版）,双人餐,汉堡",113.520276,23.214655
B0KR9XD1LY,文记海鲜城平价海鲜超市,文记海鲜城平价海鲜超市,non_chicken,,黄埔区,香雪大道与塘头路交叉口东北60米,050119,餐饮服务;中餐厅;海鲜酒楼,"平价海鲜,海鲜超市",113.497404,23.179105
B0K02ZV7KP,煲仔正·老广州煲仔饭(黄埔珠江嘉园店),煲仔正·老广州煲仔饭,non_chicken,,黄埔区,永和街道新安路45号115房,050000,餐饮服务;餐饮相关场所;餐饮相关,"炖汤,煲仔,煲仔饭",113.553932,23.199419
B0FFHVFMXK,麦当劳(广州新业路GSFSDT分店),麦当劳,other_chicken,推荐菜,黄埔区,新业路23号万科里享家,050302,餐饮服务;快餐厅;麦当劳,"人气美味尽享套餐,原味板烧鸡腿麦满分组合,板烧美味三件套,可乐鸡翅,大脆鸡扒麦满分组合,麦当劳超值嗨餐,（2-3人餐）,麦辣美味三件套,家有金桶（汉堡版）,家有金桶（脆鸡版）,麦辣鸡腿堡,安格斯系列,巨无霸汉堡,鸡肉,双人餐,汉堡,薯条",113.562333,23.197894
B0LDZDN8DJ,麦当劳(锐丰广场店),麦当劳,other_chicken,推荐菜,黄埔区,开萝大道2号112房、113(香雪地铁站F口旁),050300,餐饮服务;快餐厅;快餐厅,"家有金桶（汉堡版）,麦当劳超值嗨餐,（2-3人餐）,板烧美味三件套,麦辣美味三件套,家有金桶（脆鸡版）,原味板烧鸡腿麦满分组合,大脆鸡扒麦满分组合,人气美味尽享套餐,可乐鸡翅,麦辣鸡腿堡,安格斯系列,巨无霸汉堡,双人餐,汉堡",113.495106,23.175752
B0KKTUW0RZ,拾茉花园餐厅(星际云汇店),拾茉花园餐厅,non_chicken,,黄埔区,开创大道1887号3楼拾茉花园餐厅,050201,餐饮服务;外国餐厅;西餐厅(综合风味),"生蚝,烤串,烤鱼",113.497757,23.174129
B0I14CAEX0,江湖蚝门烧烤(香雪牌坊店),江湖蚝门烧烤,non_chicken,,黄埔区,萝岗街道荔红路49号101铺,050100,餐饮服务;中餐厅;中餐厅,"蒜蓉大虾,招牌高压锅生蚝,油焖大虾,万州烤鱼,潜江产地直供,水好虾才好,宵夜,烤肉,烤鱼,生蚝,单人餐",113.498593,23.1776
B0FFHO570O,麦当劳(开源大道第二分店),麦当劳,modern,推荐菜,黄埔区,万科金色梦想金梦环街第4-12号,050302,餐饮服务;快餐厅;麦当劳,"扭扭薯条,板烧鸡腿堡,麦辣鸡翅,红豆派,鸡柳,大鸡翅,墨西哥烧烤风味鸡腿堡,薯条,双人餐,汉堡",113.523503,23.167295
B0FFLNGPJX,煲仔正·广州老字号煲仔饭(香雪店),煲仔正·广州老字号煲仔饭,non_chicken,,黄埔区,萝岗街道公路街14号,050300,餐饮服务;快餐厅;快餐厅,煲仔饭,113.499565,23.176503
B0FFL8BYTC,川味聚福缘,川味聚福缘,modern,推荐菜,黄埔区,九岭路湖南土菜馆旁,050100,餐饮服务;中餐厅;中餐厅,"柴火鸡,烤鱼,鱼鲜",113.550614,23.209491
